Hikaru ELO,Anonymous GM ELO,Hikaru Score,Anonymous GM Score,Hikaru Biggest Win Streak,Number of 40 Win Streaks
3332,3078,19374.5,5625.5,26,0
3332,3079,19220.0,5780.0,28,0
3332,3080,19240.5,5759.5,30,0
3332,3081,19109.0,5891.0,34,0
3332,3082,19257.5,5742.5,21,0
3332,3083,19050.5,5949.5,27,0
3332,3084,19146.5,5853.5,27,0
3332,3085,19123.5,5876.5,30,0
3332,3086,19020.5,5979.5,30,0
3332,3087,19057.5,5942.5,23,0
3332,3088,19152.0,5848.0,27,0
3332,3089,19060.5,5939.5,27,0
3332,3090,19066.0,5934.0,23,0
3332,3091,19010.0,5990.0,22,0
3332,3092,18950.5,6049.5,23,0
3332,3093,19033.5,5966.5,20,0
3332,3094,18819.5,6180.5,36,0
3332,3095,18933.0,6067.0,23,0
3332,3096,18814.5,6185.5,24,0
3332,3097,18936.5,6063.5,26,0
3332,3098,18794.5,6205.5,21,0
3332,3099,18670.5,6329.5,23,0
3333,2700,24073.5,926.5,147,176
3333,2701,24063.0,937.0,160,162
3333,2702,24038.5,961.5,153,128
3333,2703,24084.5,915.5,150,173
3333,2704,23976.5,1023.5,148,151
3333,2705,24046.0,954.0,129,155
3333,2706,24033.0,967.0,158,158
3333,2707,24049.0,951.0,179,158
3333,2708,24012.5,987.5,154,160
3333,2709,24015.0,985.0,126,142
3333,2710,24015.5,984.5,139,146
3333,2711,24016.0,984.0,122,160
3333,2712,23981.5,1018.5,205,143
3333,2713,24033.0,967.0,179,159
3333,2714,23992.0,1008.0,145,152
3333,2715,23983.5,1016.5,120,137
3333,2716,24022.5,977.5,117,165
3333,2717,24037.0,963.0,135,156
3333,2718,23982.5,1017.5,125,151
3333,2719,23976.0,1024.0,146,148
3333,2720,23939.0,1061.0,119,144
3333,2721,23996.5,1003.5,107,158
3333,2722,23988.5,1011.5,158,150
3333,2723,23968.5,1031.5,123,144
3333,2724,23985.5,1014.5,128,146
3333,2725,23957.5,1042.5,120,146
3333,2726,23972.5,1027.5,117,149
3333,2727,23944.0,1056.0,117,142
3333,2728,23937.0,1063.0,135,139
3333,2729,23923.5,1076.5,129,125
3333,2730,23934.5,1065.5,120,143
3333,2731,23938.0,1062.0,158,131
3333,2732,23952.5,1047.5,115,132
3333,2733,23928.0,1072.0,139,140
3333,2734,23874.5,1125.5,112,121
3333,2735,23847.0,1153.0,112,120
3333,2736,23878.5,1121.5,195,147
3333,2737,23790.0,1210.0,117,117
3333,2738,23843.5,1156.5,157,119
3333,2739,23831.5,1168.5,98,127
3333,2740,23881.5,1118.5,106,118
3333,2741,23813.0,1187.0,107,124
3333,2742,23804.5,1195.5,149,123
3333,2743,23840.5,1159.5,99,109
3333,2744,23860.5,1139.5,149,108
3333,2745,23822.5,1177.5,106,119
3333,2746,23796.5,1203.5,106,111
3333,2747,23837.5,1162.5,125,118
3333,2748,23777.5,1222.5,102,103
3333,2749,23830.0,1170.0,114,113
3333,2750,23813.0,1187.0,119,115
3333,2751,23765.5,1234.5,98,112
3333,2752,23739.5,1260.5,112,115
3333,2753,23736.5,1263.5,110,110
3333,2754,23802.5,1197.5,111,105
3333,2755,23769.5,1230.5,128,126
3333,2756,23766.0,1234.0,115,106
3333,2757,23744.0,1256.0,109,92
3333,2758,23721.5,1278.5,169,89
3333,2759,23772.0,1228.0,124,110
3333,2760,23734.0,1266.0,100,112
3333,2761,23699.5,1300.5,148,103
3333,2762,23757.0,1243.0,144,112
3333,2763,23658.0,1342.0,124,84
3333,2764,23687.0,1313.0,107,89
3333,2765,23680.0,1320.0,113,86
3333,2766,23674.0,1326.0,77,96
3333,2767,23669.0,1331.0,97,92
3333,2768,23701.0,1299.0,115,90
3333,2769,23687.5,1312.5,131,107
3333,2770,23665.0,1335.0,86,102
3333,2771,23635.5,1364.5,91,94
3333,2772,23606.0,1394.0,92,80
3333,2773,23683.0,1317.0,115,97
3333,2774,23583.5,1416.5,137,83
3333,2775,23608.0,1392.0,130,80
3333,2776,23629.0,1371.0,115,98
3333,2777,23632.5,1367.5,105,85
3333,2778,23581.5,1418.5,126,65
3333,2779,23605.5,1394.5,106,75
3333,2780,23631.0,1369.0,90,86
3333,2781,23520.5,1479.5,101,67
3333,2782,23587.5,1412.5,133,87
3333,2783,23603.0,1397.0,97,84
3333,2784,23517.5,1482.5,95,70
3333,2785,23515.0,1485.0,88,74
3333,2786,23587.5,1412.5,92,80
3333,2787,23531.0,1469.0,97,74
3333,2788,23473.0,1527.0,98,76
3333,2789,23505.5,1494.5,100,69
3333,2790,23530.0,1470.0,84,76
3333,2791,23549.0,1451.0,119,68
3333,2792,23511.5,1488.5,72,63
3333,2793,23411.0,1589.0,109,60
3333,2794,23519.5,1480.5,104,65
3333,2795,23426.5,1573.5,96,62
3333,2796,23462.5,1537.5,94,61
3333,2797,23452.5,1547.5,122,75
3333,2798,23470.0,1530.0,89,80
3333,2799,23464.0,1536.0,92,68
3333,2800,23409.0,1591.0,91,66
3333,2801,23442.5,1557.5,103,69
3333,2802,23396.5,1603.5,107,63
3333,2803,23401.0,1599.0,97,66
3333,2804,23348.5,1651.5,78,63
3333,2805,23371.0,1629.0,81,62
3333,2806,23322.0,1678.0,90,46
3333,2807,23358.0,1642.0,82,55
3333,2808,23303.0,1697.0,90,60
3333,2809,23341.5,1658.5,93,57
3333,2810,23344.5,1655.5,71,50
3333,2811,23318.5,1681.5,119,56
3333,2812,23325.5,1674.5,102,55
3333,2813,23360.0,1640.0,90,57
3333,2814,23328.5,1671.5,72,52
3333,2815,23303.5,1696.5,82,54
3333,2816,23305.0,1695.0,130,54
3333,2817,23288.5,1711.5,84,48
3333,2818,23282.0,1718.0,112,36
3333,2819,23310.5,1689.5,88,56
3333,2820,23290.0,1710.0,86,43
3333,2821,23242.5,1757.5,78,44
3333,2822,23211.0,1789.0,71,34
3333,2823,23273.0,1727.0,81,50
3333,2824,23242.0,1758.0,86,45
3333,2825,23227.5,1772.5,66,48
3333,2826,23196.5,1803.5,82,46
3333,2827,23201.0,1799.0,87,47
3333,2828,23095.5,1904.5,91,30
3333,2829,23133.0,1867.0,81,44
3333,2830,23200.5,1799.5,72,55
3333,2831,23106.0,1894.0,75,36
3333,2832,23204.5,1795.5,67,46
3333,2833,23204.0,1796.0,86,49
3333,2834,23214.0,1786.0,77,42
3333,2835,23109.5,1890.5,75,41
3333,2836,23017.5,1982.5,93,29
3333,2837,23131.0,1869.0,76,39
3333,2838,23046.0,1954.0,74,30
3333,2839,23073.0,1927.0,76,36
3333,2840,23089.0,1911.0,85,31
3333,2841,23039.5,1960.5,64,35
3333,2842,23087.5,1912.5,81,35
3333,2843,23012.0,1988.0,79,25
3333,2844,23058.0,1942.0,79,39
3333,2845,22961.5,2038.5,78,25
3333,2846,23021.0,1979.0,72,29
3333,2847,22981.5,2018.5,77,28
3333,2848,23032.0,1968.0,69,23
3333,2849,23029.0,1971.0,63,25
3333,2850,23016.5,1983.5,115,26
3333,2851,22965.5,2034.5,86,27
3333,2852,23001.0,1999.0,70,29
3333,2853,22927.0,2073.0,72,19
3333,2854,22896.0,2104.0,71,26
3333,2855,22930.0,2070.0,78,24
3333,2856,22859.5,2140.5,81,18
3333,2857,22951.5,2048.5,69,22
3333,2858,22875.5,2124.5,71,19
3333,2859,22920.0,2080.0,84,29
3333,2860,22812.5,2187.5,70,16
3333,2861,22856.0,2144.0,58,21
3333,2862,22833.0,2167.0,81,27
3333,2863,22770.5,2229.5,59,17
3333,2864,22855.5,2144.5,84,19
3333,2865,22867.5,2132.5,66,23
3333,2866,22793.0,2207.0,61,11
3333,2867,22767.5,2232.5,73,18
3333,2868,22828.5,2171.5,67,16
3333,2869,22748.5,2251.5,73,19
3333,2870,22683.0,2317.0,57,12
3333,2871,22720.5,2279.5,69,19
3333,2872,22785.0,2215.0,62,23
3333,2873,22766.5,2233.5,105,26
3333,2874,22688.5,2311.5,69,16
3333,2875,22714.5,2285.5,70,19
3333,2876,22694.5,2305.5,70,20
3333,2877,22589.5,2410.5,64,17
3333,2878,22713.5,2286.5,76,18
3333,2879,22634.5,2365.5,66,21
3333,2880,22660.5,2339.5,57,17
3333,2881,22678.0,2322.0,54,16
3333,2882,22595.0,2405.0,57,16
3333,2883,22601.5,2398.5,53,15
3333,2884,22584.0,2416.0,72,11
3333,2885,22566.5,2433.5,51,8
3333,2886,22590.0,2410.0,58,10
3333,2887,22606.5,2393.5,51,9
3333,2888,22514.5,2485.5,85,12
3333,2889,22512.5,2487.5,55,15
3333,2890,22503.5,2496.5,55,17
3333,2891,22510.5,2489.5,81,13
3333,2892,22571.5,2428.5,56,18
3333,2893,22472.0,2528.0,80,13
3333,2894,22503.0,2497.0,54,8
3333,2895,22457.0,2543.0,68,6
3333,2896,22410.5,2589.5,54,8
3333,2897,22371.0,2629.0,62,9
3333,2898,22429.5,2570.5,60,7
3333,2899,22392.0,2608.0,58,14
3333,2900,22419.0,2581.0,55,12
3333,2901,22333.0,2667.0,57,10
3333,2902,22399.5,2600.5,55,15
3333,2903,22414.0,2586.0,59,10
3333,2904,22277.5,2722.5,52,4
3333,2905,22241.0,2759.0,60,5
3333,2906,22323.0,2677.0,48,6
3333,2907,22279.0,2721.0,57,10
3333,2908,22309.5,2690.5,54,11
3333,2909,22233.5,2766.5,62,8
3333,2910,22184.0,2816.0,66,10
3333,2911,22222.5,2777.5,61,6
3333,2912,22201.0,2799.0,49,9
3333,2913,22227.5,2772.5,41,2
3333,2914,22292.0,2708.0,57,8
3333,2915,22210.0,2790.0,51,4
3333,2916,22224.5,2775.5,54,7
3333,2917,22227.5,2772.5,49,9
3333,2918,22230.0,2770.0,51,6
3333,2919,22214.5,2785.5,60,5
3333,2920,22107.0,2893.0,60,6
3333,2921,22144.5,2855.5,65,9
3333,2922,22144.5,2855.5,49,5
3333,2923,22026.5,2973.5,51,4
3333,2924,22071.0,2929.0,50,7
3333,2925,22052.5,2947.5,47,6
3333,2926,22030.0,2970.0,65,5
3333,2927,22110.5,2889.5,58,10
3333,2928,22032.0,2968.0,44,4
3333,2929,22066.0,2934.0,50,5
3333,2930,21987.5,3012.5,51,5
3333,2931,21915.0,3085.0,57,5
3333,2932,21930.0,3070.0,53,5
3333,2933,21973.5,3026.5,43,3
3333,2934,21898.0,3102.0,46,4
3333,2935,21972.5,3027.5,48,4
3333,2936,21892.0,3108.0,45,2
3333,2937,21800.0,3200.0,62,4
3333,2938,21864.0,3136.0,47,3
3333,2939,21840.0,3160.0,48,4
3333,2940,21858.5,3141.5,51,3
3333,2941,21814.0,3186.0,39,0
3333,2942,21769.5,3230.5,73,3
3333,2943,21713.5,3286.5,44,2
3333,2944,21800.0,3200.0,45,2
3333,2945,21742.5,3257.5,36,0
3333,2946,21668.0,3332.0,42,2
3333,2947,21739.5,3260.5,41,3
3333,2948,21753.5,3246.5,45,2
3333,2949,21775.5,3224.5,44,3
3333,2950,21751.5,3248.5,49,3
3333,2951,21621.5,3378.5,50,4
3333,2952,21666.5,3333.5,38,0
3333,2953,21547.5,3452.5,54,4
3333,2954,21717.5,3282.5,45,1
3333,2955,21744.5,3255.5,50,3
3333,2956,21602.0,3398.0,40,2
3333,2957,21535.5,3464.5,37,0
3333,2958,21466.5,3533.5,46,1
3333,2959,21599.5,3400.5,40,1
3333,2960,21521.5,3478.5,40,2
3333,2961,21550.0,3450.0,41,2
3333,2962,21503.0,3497.0,41,1
3333,2963,21437.0,3563.0,37,0
3333,2964,21421.5,3578.5,44,2
3333,2965,21430.0,3570.0,42,1
3333,2966,21466.5,3533.5,41,1
3333,2967,21541.0,3459.0,37,0
3333,2968,21385.0,3615.0,38,0
3333,2969,21465.0,3535.0,43,3
3333,2970,21318.0,3682.0,35,0
3333,2971,21398.0,3602.0,44,1
3333,2972,21398.5,3601.5,39,0
3333,2973,21281.0,3719.0,44,2
3333,2974,21370.5,3629.5,39,0
3333,2975,21346.5,3653.5,38,0
3333,2976,21313.0,3687.0,41,1
3333,2977,21265.0,3735.0,43,2
3333,2978,21217.0,3783.0,40,1
3333,2979,21334.0,3666.0,35,0
3333,2980,21266.5,3733.5,44,2
3333,2981,21168.0,3832.0,35,0
3333,2982,21209.0,3791.0,35,0
3333,2983,21191.5,3808.5,34,0
3333,2984,21115.5,3884.5,43,2
3333,2985,21163.5,3836.5,38,0
3333,2986,21049.0,3951.0,36,0
3333,2987,21055.5,3944.5,40,1
3333,2988,21131.5,3868.5,37,0
3333,2989,21012.0,3988.0,40,1
3333,2990,20968.5,4031.5,39,0
3333,2991,21050.0,3950.0,35,0
3333,2992,21005.5,3994.5,38,0
3333,2993,20958.0,4042.0,31,0
3333,2994,21031.5,3968.5,32,0
3333,2995,20885.0,4115.0,34,0
3333,2996,21067.0,3933.0,42,1
3333,2997,20851.0,4149.0,35,0
3333,2998,20846.5,4153.5,34,0
3333,2999,20867.5,4132.5,38,0
3333,3000,20797.5,4202.5,32,0
3333,3001,20739.5,4260.5,48,1
3333,3002,20777.0,4223.0,37,0
3333,3003,20769.5,4230.5,32,0
3333,3004,20789.5,4210.5,31,0
3333,3005,20773.5,4226.5,49,1
3333,3006,20852.5,4147.5,34,0
3333,3007,20646.0,4354.0,38,0
3333,3008,20714.0,4286.0,30,0
3333,3009,20629.0,4371.0,43,1
3333,3010,20658.5,4341.5,36,0
3333,3011,20594.5,4405.5,39,0
3333,3012,20608.5,4391.5,30,0
3333,3013,20677.5,4322.5,31,0
3333,3014,20601.5,4398.5,38,0
3333,3015,20652.5,4347.5,33,0
3333,3016,20513.5,4486.5,42,1
3333,3017,20527.5,4472.5,34,0
3333,3018,20580.5,4419.5,40,2
3333,3019,20463.5,4536.5,29,0
3333,3020,20492.0,4508.0,40,1
3333,3021,20592.0,4408.0,37,0
3333,3022,20446.5,4553.5,41,1
3333,3023,20456.0,4544.0,32,0
3333,3024,20307.5,4692.5,28,0
3333,3025,20409.0,4591.0,31,0
3333,3026,20351.5,4648.5,38,0
3333,3027,20289.5,4710.5,35,0
3333,3028,20368.5,4631.5,34,0
3333,3029,20275.0,4725.0,33,0
3333,3030,20288.5,4711.5,30,0
3333,3031,20312.0,4688.0,31,0
3333,3032,20226.0,4774.0,28,0
3333,3033,20256.5,4743.5,28,0
3333,3034,20216.5,4783.5,26,0
3333,3035,20296.5,4703.5,35,0
3333,3036,20132.0,4868.0,37,0
3333,3037,20098.5,4901.5,27,0
3333,3038,20052.5,4947.5,30,0
3333,3039,20204.5,4795.5,27,0
3333,3040,20090.0,4910.0,35,0
3333,3041,20064.0,4936.0,30,0
3333,3042,20073.5,4926.5,34,0
3333,3043,20022.5,4977.5,29,0
3333,3044,19964.5,5035.5,30,0
3333,3045,19893.5,5106.5,38,0
3333,3046,19947.5,5052.5,29,0
3333,3047,19934.0,5066.0,34,0
3333,3048,19967.0,5033.0,27,0
3333,3049,19905.5,5094.5,25,0
3333,3050,20074.0,4926.0,32,0
3333,3051,19813.5,5186.5,29,0
3333,3052,19969.0,5031.0,25,0
3333,3053,19883.5,5116.5,35,0
3333,3054,19893.0,5107.0,29,0
3333,3055,19777.0,5223.0,39,0
3333,3056,19791.0,5209.0,24,0
3333,3057,19751.0,5249.0,28,0
3333,3058,19771.5,5228.5,23,0
3333,3059,19662.0,5338.0,29,0
3333,3060,19678.5,5321.5,23,0
3333,3061,19768.5,5231.5,28,0
3333,3062,19736.5,5263.5,25,0
3333,3063,19578.5,5421.5,25,0
3333,3064,19647.0,5353.0,30,0
3333,3065,19568.0,5432.0,30,0
3333,3066,19489.0,5511.0,30,0
3333,3067,19526.0,5474.0,25,0
3333,3068,19463.0,5537.0,31,0
3333,3069,19510.0,5490.0,27,0
3333,3070,19386.0,5614.0,23,0
3333,3071,19486.5,5513.5,26,0
3333,3072,19429.0,5571.0,34,0
3333,3073,19456.0,5544.0,30,0
3333,3074,19359.0,5641.0,28,0
3333,3075,19424.0,5576.0,23,0
3333,3076,19269.5,5730.5,27,0
3333,3077,19278.5,5721.5,24,0
3333,3078,19350.5,5649.5,25,0
3333,3079,19162.0,5838.0,30,0
3333,3080,19274.5,5725.5,25,0
3333,3081,19224.5,5775.5,29,0
3333,3082,19311.5,5688.5,27,0
3333,3083,19166.5,5833.5,24,0
3333,3084,19138.0,5862.0,27,0
3333,3085,19168.5,5831.5,22,0
3333,3086,19154.5,5845.5,24,0
3333,3087,19021.0,5979.0,25,0
3333,3088,19000.5,5999.5,26,0
3333,3089,19006.0,5994.0,27,0
3333,3090,19189.0,5811.0,24,0
3333,3091,18929.0,6071.0,20,0
3333,3092,18909.0,6091.0,27,0
3333,3093,18943.5,6056.5,21,0
3333,3094,18916.0,6084.0,24,0
3333,3095,18811.5,6188.5,23,0
3333,3096,18782.5,6217.5,19,0
3333,3097,18911.0,6089.0,26,0
3333,3098,18763.5,6236.5,26,0
3333,3099,18793.0,6207.0,26,0
3334,2700,24055.0,945.0,155,152
3334,2701,24115.0,885.0,140,175
3334,2702,24047.5,952.5,117,162
3334,2703,24110.0,890.0,203,168
3334,2704,24050.0,950.0,133,155
3334,2705,24079.0,921.0,126,167
3334,2706,24074.0,926.0,140,164
3334,2707,24039.0,961.0,122,185
3334,2708,24052.0,948.0,271,175
3334,2709,24038.5,961.5,151,149
3334,2710,24053.5,946.5,178,161
3334,2711,23981.0,1019.0,138,145
3334,2712,23994.0,1006.0,149,134
3334,2713,24003.0,997.0,140,149
3334,2714,23959.0,1041.0,212,131
3334,2715,24035.5,964.5,127,156
3334,2716,23946.5,1053.5,144,134
3334,2717,24008.5,991.5,174,135
3334,2718,24005.0,995.0,144,156
3334,2719,23921.5,1078.5,112,130
3334,2720,23961.5,1038.5,100,141
3334,2721,23974.5,1025.5,105,160
3334,2722,23954.5,1045.5,141,141
3334,2723,23984.5,1015.5,129,156
3334,2724,23929.0,1071.0,133,135
3334,2725,23937.0,1063.0,110,150
3334,2726,23965.5,1034.5,172,150
3334,2727,23954.0,1046.0,114,135
3334,2728,23978.0,1022.0,119,141
3334,2729,23954.5,1045.5,158,144
3334,2730,23955.5,1044.5,104,148
3334,2731,23885.0,1115.0,126,130
3334,2732,23864.5,1135.5,119,124
3334,2733,23877.5,1122.5,103,122
3334,2734,23885.5,1114.5,126,126
3334,2735,23873.5,1126.5,97,117
3334,2736,23892.5,1107.5,109,135
3334,2737,23876.0,1124.0,110,116
3334,2738,23898.5,1101.5,125,124
3334,2739,23868.5,1131.5,130,119
3334,2740,23839.0,1161.0,97,130
3334,2741,23836.0,1164.0,104,123
3334,2742,23811.5,1188.5,114,112
3334,2743,23777.5,1222.5,109,113
3334,2744,23862.5,1137.5,136,117
3334,2745,23819.0,1181.0,109,113
3334,2746,23825.0,1175.0,117,119
3334,2747,23770.0,1230.0,111,106
3334,2748,23846.5,1153.5,104,133
3334,2749,23767.5,1232.5,131,97
3334,2750,23877.5,1122.5,128,118
3334,2751,23756.0,1244.0,113,98
3334,2752,23799.0,1201.0,138,123
3334,2753,23739.5,1260.5,106,105
3334,2754,23756.0,1244.0,104,104
3334,2755,23793.5,1206.5,112,115
3334,2756,23746.0,1254.0,109,114
3334,2757,23760.5,1239.5,107,100
3334,2758,23721.0,1279.0,91,95
3334,2759,23721.5,1278.5,108,106
3334,2760,23669.0,1331.0,107,97
3334,2761,23730.5,1269.5,109,105
3334,2762,23668.0,1332.0,93,95
3334,2763,23682.5,1317.5,97,105
3334,2764,23678.5,1321.5,150,98
3334,2765,23718.5,1281.5,85,101
3334,2766,23691.0,1309.0,111,85
3334,2767,23684.0,1316.0,102,89
3334,2768,23698.0,1302.0,98,95
3334,2769,23712.0,1288.0,137,97
3334,2770,23682.5,1317.5,106,91
3334,2771,23676.5,1323.5,127,95
3334,2772,23684.0,1316.0,110,97
3334,2773,23651.0,1349.0,97,90
3334,2774,23680.0,1320.0,91,91
3334,2775,23637.0,1363.0,97,83
3334,2776,23583.0,1417.0,75,85
3334,2777,23603.5,1396.5,101,88
3334,2778,23532.5,1467.5,87,93
3334,2779,23609.0,1391.0,118,76
3334,2780,23600.5,1399.5,156,78
3334,2781,23531.5,1468.5,96,76
3334,2782,23656.0,1344.0,104,98
3334,2783,23632.0,1368.0,138,84
3334,2784,23544.5,1455.5,131,68
3334,2785,23572.0,1428.0,90,81
3334,2786,23556.0,1444.0,110,89
3334,2787,23561.5,1438.5,99,83
3334,2788,23573.5,1426.5,110,87
3334,2789,23513.0,1487.0,99,74
3334,2790,23515.5,1484.5,90,74
3334,2791,23517.5,1482.5,112,75
3334,2792,23518.0,1482.0,140,77
3334,2793,23503.5,1496.5,84,78
3334,2794,23391.5,1608.5,77,62
3334,2795,23469.0,1531.0,124,65
3334,2796,23451.0,1549.0,82,55
3334,2797,23457.0,1543.0,103,68
3334,2798,23425.5,1574.5,120,68
3334,2799,23447.0,1553.0,111,69
3334,2800,23374.5,1625.5,95,69
3334,2801,23435.0,1565.0,83,61
3334,2802,23458.0,1542.0,88,67
3334,2803,23445.5,1554.5,99,54
3334,2804,23355.0,1645.0,96,54
3334,2805,23388.5,1611.5,122,59
3334,2806,23401.5,1598.5,91,60
3334,2807,23390.5,1609.5,110,57
3334,2808,23342.5,1657.5,97,60
3334,2809,23230.0,1770.0,98,57
3334,2810,23352.0,1648.0,82,66
3334,2811,23409.0,1591.0,88,58
3334,2812,23327.0,1673.0,64,61
3334,2813,23324.0,1676.0,76,59
3334,2814,23352.5,1647.5,118,65
3334,2815,23288.5,1711.5,78,54
3334,2816,23331.5,1668.5,115,57
3334,2817,23341.5,1658.5,88,52
3334,2818,23267.0,1733.0,79,49
3334,2819,23261.0,1739.0,69,53
3334,2820,23292.0,1708.0,84,47
3334,2821,23253.5,1746.5,78,46
3334,2822,23246.5,1753.5,72,49
3334,2823,23291.5,1708.5,91,46
3334,2824,23244.5,1755.5,88,51
3334,2825,23239.5,1760.5,78,47
3334,2826,23193.0,1807.0,80,47
3334,2827,23218.5,1781.5,93,42
3334,2828,23261.5,1738.5,83,36
3334,2829,23245.0,1755.0,84,41
3334,2830,23167.5,1832.5,79,47
3334,2831,23168.0,1832.0,78,38
3334,2832,23082.0,1918.0,70,35
3334,2833,23132.0,1868.0,114,38
3334,2834,23138.0,1862.0,62,35
3334,2835,23150.0,1850.0,102,45
3334,2836,23127.5,1872.5,97,43
3334,2837,23049.0,1951.0,68,26
3334,2838,23105.5,1894.5,74,33
3334,2839,23095.0,1905.0,104,40
3334,2840,23118.0,1882.0,91,39
3334,2841,23048.5,1951.5,74,34
3334,2842,23030.0,1970.0,73,34
3334,2843,23049.0,1951.0,73,36
3334,2844,23058.0,1942.0,90,36
3334,2845,23043.0,1957.0,85,33
3334,2846,23028.5,1971.5,83,36
3334,2847,23003.0,1997.0,115,28
3334,2848,22980.0,2020.0,108,30
3334,2849,23054.0,1946.0,96,38
3334,2850,22944.0,2056.0,80,27
3334,2851,22957.5,2042.5,77,30
3334,2852,22962.5,2037.5,66,21
3334,2853,22969.0,2031.0,88,36
3334,2854,22959.0,2041.0,78,30
3334,2855,22864.5,2135.5,71,26
3334,2856,22930.5,2069.5,81,37
3334,2857,22937.5,2062.5,60,28
3334,2858,22899.5,2100.5,70,22
3334,2859,22902.5,2097.5,76,21
3334,2860,22857.5,2142.5,108,31
3334,2861,22950.0,2050.0,67,29
3334,2862,22881.5,2118.5,79,26
3334,2863,22795.0,2205.0,57,32
3334,2864,22813.5,2186.5,79,18
3334,2865,22875.0,2125.0,67,24
3334,2866,22839.5,2160.5,64,24
3334,2867,22785.5,2214.5,71,25
3334,2868,22787.5,2212.5,59,25
3334,2869,22810.5,2189.5,78,21
3334,2870,22804.5,2195.5,74,26
3334,2871,22750.5,2249.5,69,14
3334,2872,22661.0,2339.0,61,19
3334,2873,22728.0,2272.0,60,19
3334,2874,22716.0,2284.0,72,18
3334,2875,22716.0,2284.0,58,21
3334,2876,22694.5,2305.5,70,23
3334,2877,22651.5,2348.5,63,21
3334,2878,22634.5,2365.5,79,16
3334,2879,22693.5,2306.5,56,16
3334,2880,22684.5,2315.5,61,22
3334,2881,22561.5,2438.5,66,9
3334,2882,22631.5,2368.5,61,19
3334,2883,22569.5,2430.5,64,12
3334,2884,22664.0,2336.0,65,10
3334,2885,22554.0,2446.0,49,9
3334,2886,22567.0,2433.0,58,15
3334,2887,22528.5,2471.5,57,15
3334,2888,22539.0,2461.0,48,8
3334,2889,22500.5,2499.5,63,6
3334,2890,22567.0,2433.0,61,17
3334,2891,22522.0,2478.0,64,6
3334,2892,22504.5,2495.5,57,13
3334,2893,22397.5,2602.5,71,9
3334,2894,22479.0,2521.0,57,6
3334,2895,22436.0,2564.0,54,10
3334,2896,22489.5,2510.5,69,9
3334,2897,22410.5,2589.5,60,9
3334,2898,22424.0,2576.0,49,7
3334,2899,22379.5,2620.5,59,16
3334,2900,22414.0,2586.0,64,13
3334,2901,22343.5,2656.5,53,10
3334,2902,22292.5,2707.5,51,7
3334,2903,22370.0,2630.0,60,14
3334,2904,22302.0,2698.0,67,5
3334,2905,22301.0,2699.0,63,5
3334,2906,22325.5,2674.5,47,4
3334,2907,22332.0,2668.0,48,6
3334,2908,22234.5,2765.5,50,7
3334,2909,22323.0,2677.0,58,8
3334,2910,22235.0,2765.0,56,4
3334,2911,22210.5,2789.5,60,4
3334,2912,22229.5,2770.5,52,8
3334,2913,22289.0,2711.0,48,7
3334,2914,22165.5,2834.5,50,5
3334,2915,22265.5,2734.5,51,4
3334,2916,22137.0,2863.0,46,7
3334,2917,22155.0,2845.0,59,8
3334,2918,22118.0,2882.0,65,5
3334,2919,22111.0,2889.0,46,4
3334,2920,22025.5,2974.5,67,5
3334,2921,22006.0,2994.0,55,7
3334,2922,22146.0,2854.0,65,7
3334,2923,22123.0,2877.0,44,7
3334,2924,22138.0,2862.0,47,4
3334,2925,22025.0,2975.0,45,4
3334,2926,22042.0,2958.0,49,4
3334,2927,21965.0,3035.0,52,3
3334,2928,22072.0,2928.0,55,5
3334,2929,21942.0,3058.0,48,2
3334,2930,21936.5,3063.5,45,2
3334,2931,21894.0,3106.0,57,6
3334,2932,21896.0,3104.0,47,3
3334,2933,21952.0,3048.0,50,9
3334,2934,21970.0,3030.0,51,4
3334,2935,21926.0,3074.0,46,4
3334,2936,21865.5,3134.5,55,5
3334,2937,21949.0,3051.0,46,5
3334,2938,21875.5,3124.5,51,7
3334,2939,21867.0,3133.0,46,2
3334,2940,21869.0,3131.0,53,3
3334,2941,21902.5,3097.5,41,1
3334,2942,21789.0,3211.0,55,3
3334,2943,21855.0,3145.0,46,3
3334,2944,21774.5,3225.5,45,2
3334,2945,21772.0,3228.0,59,2
3334,2946,21778.5,3221.5,77,7
3334,2947,21833.0,3167.0,42,1
3334,2948,21810.5,3189.5,52,3
3334,2949,21753.0,3247.0,43,1
3334,2950,21688.0,3312.0,44,1
3334,2951,21687.5,3312.5,38,0
3334,2952,21702.0,3298.0,45,1
3334,2953,21540.0,3460.0,44,1
3334,2954,21741.5,3258.5,45,1
3334,2955,21684.0,3316.0,42,4
3334,2956,21594.0,3406.0,40,1
3334,2957,21637.0,3363.0,44,3
3334,2958,21491.5,3508.5,45,3
3334,2959,21563.5,3436.5,38,0
3334,2960,21571.0,3429.0,48,4
3334,2961,21598.5,3401.5,50,3
3334,2962,21504.5,3495.5,43,2
3334,2963,21453.0,3547.0,39,0
3334,2964,21442.0,3558.0,42,2
3334,2965,21494.0,3506.0,49,2
3334,2966,21467.5,3532.5,44,1
3334,2967,21465.0,3535.0,46,1
3334,2968,21483.5,3516.5,39,0
3334,2969,21440.0,3560.0,59,1
3334,2970,21474.5,3525.5,45,2
3334,2971,21342.0,3658.0,32,0
3334,2972,21318.0,3682.0,37,0
3334,2973,21361.5,3638.5,54,3
3334,2974,21331.0,3669.0,51,1
3334,2975,21398.0,3602.0,39,0
